IND_TP_CD,DATA_DATE,IDX_OPPR,IDX_HIPR,IDX_LOPR,IDX_CLPR,IDX_YDAY_CMPR_AMT,YDAY_CMPR_SECT,VOLM,TR_AMT,STK_CNT,AVLS,CAP_AMT1,FRMN_HOLD_STK_CNT,FRMN_HOLD_AVLS,MRTR_ITEM_CNT,CRDT_ENBL_ITEM_VOLM,CRDT_DATA_DATE,LEND_NEW_STKQ,LEND_NEW_AMT,LEND_RMBR_STKQ,LEND_RMBR_AMT,LEND_BALAN_STKQ,LEND_BALAN_AMT,STLOAN_RMBR_AMT,STLOAN_RMBR_STKQ,STLOAN_NEW_AMT,STLOAN_NEW_STKQ,STLOAN_BALAN_AMT,STLOAN_BALAN_STKQ,FRWDELVY_MTR_QTY,FRWDELVY_STK_AVG_PRC,RISE_ITEM_VOLM,DPRICE_ITEM_VOLM,FACE_ADJ_VOLM,SAME_FACE_STK_CNT,CLPR_AVG,ALL_ITEM_CNT,CO_CNT,TR_TYPE_TYPE_ITEM_CNT,RISE_ITEM_CNT,DPRICE_ITEM_CNT,STNR_ITEM_CNT,TOP_ITEM_CNT,BTM_ITEM_CNT,YYW_MXPR_ITEM_CNT,YYW_MNPR_ITEM_CNT,D25_EMA_EXCD_ITEM_CNT,D25_EMA_FLSH_ITEM_CNT,W52_NEW_HIPR_ITEM_CNT,W52_NEW_LOPR_ITEM_CNT,DVID_YIRT
10002,20140527,1979.96,1982.27,1953.26,1961.25,14.28,5,31865000,1792698,13588808,951101036,58676839,4144378,366425223,100,31865000,20140523,2504763,9245689,2525394,8439830,40745953,146026765,107777,16794,81741,17101,909250,149484,4225066,326700,14762984,24648138,28758627,12240656,179085,100,100,100,32,63,5,0,0,0,0,58,59,4,1,1.11
10004,20140527,1698.48,1699.48,1683.64,1694.25,2.84,5,155995600,366073,12281588,49884687,13300601,539535,3304258,460,155995695,20140523,10765346,2974803,11137841,2836713,148845672,40522863,13280,17890,13020,20312,101559,109795,524202,106790,60159246,99272767,21994437,2682693,13386,460,460,440,175,226,43,2,1,0,0,261,239,23,7,1.17
10003,20140527,2182.09,2182.47,2154.37,2171.32,4.42,5,28366800,500027,8004037,143559720,21947145,961578,20600681,198,28366877,20140523,3107068,4002627,3033825,3840808,53992518,63058713,28205,11941,24077,13049,184676,112493,1738749,292438,16837163,23558508,13789821,4555634,71464,198,198,197,62,120,15,0,0,0,0,126,144,7,6,0.99
10003,20140528,2168.13,2194.45,2168.13,2194.45,23.13,1,29864000,544364,8005533,145112190,21947892,962685,20884827,198,29864011,20140526,3172688,4300267,3269131,4383509,53896015,62975309,23217,15657,10569,7693,175922,104529,2105766,297316,23607082,14241046,14059937,4555783,72185,198,198,197,116,63,18,0,0,0,0,144,126,21,3,0.98
10002,20140528,1964.57,1980.41,1961.89,1980.41,19.16,1,36660800,2232690,13588808,960310862,58676839,4147051,370448791,100,36660883,20140526,2144324,8257669,2375938,9102041,40512862,145179900,70866,12442,71224,21627,962741,158669,5747626,332110,26514344,14073454,33226698,12240656,181137,100,100,100,64,27,9,0,0,0,0,68,49,6,3,1.1
10004,20140528,1698.52,1704.8,1696.55,1704.01,9.76,1,136287400,389953,12227376,50159173,13273895,541035,3330783,460,136287499,20140526,10554366,3331759,11520192,3406787,147876168,40444976,21970,15741,23201,16042,105131,110096,1395567,103388,63512013,73256322,21044469,2677352,13457,460,460,440,232,172,41,3,0,0,0,270,230,33,5,1.16
10004,20140529,1708.34,1708.56,1701.9,1704,0.01,5,139831100,398773,12230757,50170924,13276097,540874,3329918,460,139831130,20140527,11449080,3077590,10915227,2950715,148408861,40571185,22407,53495,11051,50695,95323,107296,1577209,102315,88501696,54756987,20837320,2677792,13482,460,460,437,180,219,42,2,1,0,0,276,224,24,9,1.16
10003,20140529,2192.21,2192.29,2176.25,2181.48,12.97,5,39837400,591308,8005993,144281950,21950195,962169,20774968,198,39837465,20140527,3394953,4356102,3691096,4508978,53599799,62820792,24901,10476,24553,13610,177385,107663,1711075,296252,15312399,32677282,17674149,4556244,71799,198,198,197,62,124,11,0,0,0,0,134,136,16,10,0.98
10002,20140529,1984.85,1986.95,1973.01,1976.39,4.02,5,41762700,2544912,13588808,958360191,58676839,4148118,370460797,100,41762738,20140527,2834238,10154591,2548062,9520258,40795801,145806154,198201,21104,70139,11966,841845,149531,6834290,333555,8395903,42281201,39204957,12240656,180076,100,100,100,17,74,9,0,0,0,0,56,61,5,7,1.1
10004,20140530,1706.26,1707.82,1694.03,1694.03,9.97,5,135438600,459687,12230757,49894524,13276097,539515,3300088,460,135438607,20140528,15064668,4339572,13890752,4292430,149531767,40613410,35603,55943,28548,61451,97924,112804,1772593,102295,51730313,81404339,19562288,2677792,13405,460,460,441,141,261,41,2,0,0,0,252,248,28,7,1.17
10002,20140530,1980.04,1984.5,1958.55,1958.55,17.84,5,59752400,3750350,13588808,949712094,58676839,4147880,366854640,100,59752449,20140528,2621225,10434521,3084498,11526592,40330852,144708377,180502,29722,233462,47603,919890,167412,11616903,328880,23520768,50861195,53914996,12240656,178476,100,100,100,25,68,7,0,0,0,0,48,69,3,8,1.11
10003,20140530,2180.67,2182.12,2164.72,2167.51,13.97,5,46930500,813590,8005993,143402095,21950195,961457,20654557,198,46930591,20140528,3994309,5213980,4079664,5311073,53513731,62719194,24719,12410,31524,16896,191506,112149,6264041,293308,21389651,41542403,28728952,4556244,71044,198,198,197,70,121,6,0,0,0,0,118,152,16,11,0.99
10004,20140602,1693.76,1693.92,1667.44,1668.84,25.19,5,190493100,570438,12230757,49195114,13276097,536604,3260789,460,190493100,20140529,16132981,4372764,18575234,5053576,147078101,39929255,45720,97283,23631,82036,78792,97557,1132256,101530,46128117,155831044,28025124,2677792,13327,460,460,447,112,303,35,2,3,0,0,206,294,24,19,1.18
10003,20140602,2170.76,2171.31,2153.32,2162.52,4.99,5,39163600,641200,8005993,143075387,21950195,962031,20603651,198,39163628,20140529,3467348,4929240,4569364,5552637,52409416,62094541,39919,18654,27775,23757,184962,117252,2091738,295389,21260479,27429225,18184316,4556244,71234,198,198,197,84,94,19,2,0,0,0,117,153,15,13,0.99
10002,20140602,1962.64,1972.7,1962.48,1969.09,10.54,1,32333600,1845699,13588808,954810837,58676839,4150781,369708790,100,32333661,20140529,2254712,7203296,2236420,8084730,40349140,143824439,95325,23073,100627,21438,946371,165777,5940687,331165,19055626,19876505,29879810,12240656,179073,100,100,100,48,45,7,0,0,0,0,54,63,1,4,1.1
10003,20140603,2154.83,2155.31,2134.87,2152.58,9.94,5,40983100,695412,8006988,142546906,21955171,960709,20562609,198,40983139,20140530,3628379,4604760,4025879,5362125,52011886,61335213,40492,23511,28622,19942,176800,113683,2741242,298116,20090538,32391298,20583522,4557239,71015,198,198,197,62,124,11,0,0,0,0,109,161,11,24,0.99
10004,20140603,1666.1,1668.37,1648.81,1664.56,4.28,5,156717600,437416,12220110,47686694,13270773,539793,3266184,460,156717619,20140530,11088648,3020988,12053668,3462490,145853795,39462375,13212,26816,9322,19608,75418,90349,1513842,102010,72459035,86439735,25145379,2676727,13280,460,460,450,165,242,45,2,2,0,0,199,301,16,24,1.19
10002,20140603,1975.38,1978.48,1960.74,1978.48,9.39,1,53417300,3511676,13588808,959364252,58676839,4153017,371135342,100,53417361,20140530,3041913,13674352,3127569,12893389,40261313,144600142,143676,28175,160014,24049,1017761,161651,7876589,332345,26365039,36123305,49846613,12240656,180854,100,100,100,51,44,5,0,0,0,0,51,66,7,12,1.1
10004,20140605,1664.86,1666.19,1650.89,1653.16,11.4,5,114375500,338669,12220110,47373366,13270773,539747,3241623,460,114375565,20140602,9045473,2636305,10345165,2904295,144537765,39193102,14773,29004,10375,14645,71552,75990,1477987,108100,55236944,65825102,18439520,2676727,13257,460,460,442,157,258,35,2,2,0,0,188,312,13,23,1.19
10002,20140605,1978.01,1978.01,1956.44,1965.72,12.76,5,56199600,3909721,13588808,953175262,58676839,4156897,368623365,100,56199609,20140602,2802351,12645925,2901985,12137526,40160806,145105762,204593,27990,138329,36429,1027177,170090,8981410,329010,35519852,30320267,52425128,12240656,178760,100,100,100,30,65,5,0,0,0,0,41,76,5,14,1.1
10003,20140605,2144.71,2145.63,2124.35,2137.73,14.85,5,45588000,733135,8006988,141593562,21955171,960761,20422353,198,45588082,20140602,4405182,5317950,4966161,5921301,51440803,60707423,42258,21406,25087,13057,161977,105334,2649797,299840,25110810,31417249,24465244,4557239,70818,198,198,197,68,116,13,0,1,0,0,101,169,13,29,1
10004,20140609,1658.99,1662.05,1649.69,1654.53,1.37,1,119647100,322129,12220277,47410809,13270856,541883,3253927,460,119647139,20140603,9003554,2383809,9294644,2531940,144236428,39041551,29712,78388,23587,77131,67959,74733,1062787,107955,76150463,50581884,18365429,2676744,13267,460,460,445,220,190,37,2,3,0,0,191,309,13,17,1.19
10003,20140609,2142.31,2156.8,2138.7,2142.48,4.75,1,38767200,637084,8006988,141890505,21955171,962058,20525675,198,38767220,20140603,3674723,4602844,4037457,4960463,51077559,60349546,34097,18398,36164,33106,178692,120042,3157079,298606,22028780,24401612,20658058,4557239,70609,198,198,197,101,84,12,0,1,0,0,111,159,14,15,1
10002,20140609,1975.74,1979.41,1954.7,1958.42,7.3,5,45040000,3426147,13588808,949630283,58676839,4157962,366646395,100,45040081,20140603,2893455,13769125,3193868,13968023,39860757,144905535,255053,46424,163422,40275,985867,163941,8755675,327170,30884496,21965597,41910536,12240656,179070,100,100,100,63,32,5,0,0,0,0,47,70,4,4,1.11
10003,20140610,2150.28,2164.57,2146,2164.03,21.55,1,40052500,624477,8006988,143318842,21955171,962265,20716732,198,40052559,20140605,3864371,4781012,3725987,4872775,51215139,60256329,26101,18875,40455,21645,193886,122812,2460845,303630,27263281,21167069,15692646,4557239,71754,198,198,197,127,56,14,0,0,0,0,121,149,9,1,0.99
10004,20140610,1659.24,1671.92,1659.12,1671.84,17.31,1,146029800,393722,12225479,47910219,13273457,544062,3277933,460,146029819,20140605,9240369,2608219,9544893,2550003,143915878,39092321,28360,45958,49624,72691,92848,101466,1077983,108430,122413194,37104931,20661816,2677264,13292,460,460,446,267,138,43,8,0,0,0,204,296,5,9,1.18
10002,20140610,1969.93,1980.32,1963.93,1980.23,21.81,1,44689100,2773579,13588808,960214099,58676839,4160038,370955187,100,44689109,20140605,3161634,11982332,3022985,12840397,40000174,144050207,98992,17702,119588,36792,1063416,183031,7210435,331300,40866342,10804087,41311964,12240656,180832,100,100,100,75,19,6,0,0,0,0,59,58,2,0,1.1
10002,20140611,1977.05,1984.75,1972.87,1980.8,0.57,1,43941600,2671319,13588808,960497187,58676839,4161264,370892094,100,43941610,20140609,2856979,10953861,3090404,11894818,39767670,143115491,109989,17060,77643,16538,1069097,182509,6470188,330915,27779568,25444952,40207902,12240656,181891,100,100,100,53,45,2,0,0,0,0,61,56,6,4,1.1
10004,20140611,1677.24,1688.19,1676.56,1686.43,14.59,1,152508100,396296,12225479,48315899,13273457,545995,3304625,460,152508142,20140609,10287902,2825400,9360751,2534216,144834479,39381533,44576,129103,47336,139376,102754,111739,1136703,107995,129720152,28734002,29131623,2677264,13356,460,460,443,226,172,47,3,1,0,0,223,277,17,1,1.17
10003,20140611,2165.33,2180.03,2163.98,2178.37,14.34,1,37399500,666214,8006988,144291433,21955171,964104,20858494,198,37399554,20140609,4192339,5362805,4092312,5384961,51315666,60234493,25022,14110,29556,17655,201450,126357,3406110,308110,50243446,16719199,19011669,4557239,71718,198,198,197,125,67,5,0,0,0,0,130,140,18,3,0.98
10002,20140612,1979.98,1981.72,1967.8,1975.97,4.83,5,47361500,3054014,13588808,958172280,58676839,4165191,369968707,100,47361537,20140610,2522532,10315855,2338091,8746018,39951816,144682827,135927,25801,83584,22439,1063763,179147,8138895,330715,31442305,26107493,40412402,12240656,181361,100,100,100,44,53,3,0,0,0,0,59,58,3,1,1.1
10003,20140612,2174.43,2184.23,2172.14,2183.52,5.15,1,37136300,694273,8006989,144621403,21955173,963688,20906846,198,37136339,20140610,3246973,4543841,3248671,4391868,51301960,60380108,47916,17944,39467,23093,205394,131506,3556521,304815,67162213,21047251,21226407,4557239,71381,198,198,197,96,88,13,0,0,0,0,137,133,17,3,0.98
10004,20140612,1688.02,1697.81,1687.95,1697.47,11.04,1,162543700,389388,12225713,48623548,13273691,548073,3332081,460,162543716,20140610,10154697,2767718,9264910,2519371,145724809,39630082,15457,19853,11008,13098,100697,104984,1664399,107790,138841951,25884394,38426729,2677311,13421,460,460,450,267,139,44,8,0,0,0,245,255,18,3,1.17
10003,20140613,2179.08,2179.08,2169.12,2178.07,5.45,5,32033100,575745,8006989,144263473,21955173,962196,20811583,198,32033128,20140611,3160225,4002704,2997896,3802157,51465129,60580284,38561,18499,20237,9395,190558,122402,2170078,302830,31418407,26169253,15852849,4557239,71104,198,198,197,81,105,11,0,0,0,0,128,142,10,13,0.98
10002,20140613,1969.34,1969.34,1945.31,1952.21,23.76,5,36304600,2437023,13588808,946638731,58676839,4162173,364508530,100,36304602,20140611,2431133,10180512,1901212,7625783,40481607,147236979,145508,28089,93843,22879,1019822,173937,5758309,324090,11379805,25959016,33082222,12240656,179920,100,100,100,33,57,10,0,0,0,0,58,59,1,3,1.11
10004,20140613,1699.3,1699.3,1688.58,1696.03,1.44,5,150962700,414416,12233084,48610079,13277377,548287,3340688,460,150962708,20140611,13721578,3880055,13608708,3750874,145837483,39758430,12478,16327,13313,19386,102152,108043,1214894,108030,85243259,70997454,28042294,2678048,13403,460,460,449,184,222,45,3,0,0,0,228,272,15,9,1.17
10003,20140616,2173.84,2180.47,2170.21,2178.57,0.5,1,26491700,468807,8007825,144386906,21959357,963294,20904034,198,26491726,20140612,2908561,3878241,2994652,3810634,51379488,60648442,30735,22542,62343,29389,233230,129249,1979206,300630,16098262,26692052,13128219,4558076,71269,198,198,197,86,91,20,0,0,0,0,127,143,8,7,0.98
10004,20140616,1698.59,1698.59,1693.01,1695.39,0.64,5,156758900,430059,12235580,48598437,13278625,548749,3336336,460,156758932,20140612,13135746,3663195,13307054,3545953,145660784,39875101,16809,11904,14015,10900,103095,107039,1152083,108450,103444501,58243914,24293532,2678298,13386,460,460,445,190,221,36,3,1,0,0,222,278,21,2,1.17
10002,20140616,1947.9,1957.75,1946.75,1955.4,3.19,1,46058200,3429440,13588814,948198018,58676873,4160769,365345598,100,46058212,20140612,2265348,9049385,2156054,9039011,40587027,147244780,100218,20262,110775,25283,1066884,178958,6759393,326220,24872721,22148453,41339169,12240663,179409,100,100,100,32,60,8,0,0,0,0,51,66,2,5,1.11
10003,20140617,2180.26,2180.33,2172.35,2178.58,0.01,1,33265400,606679,8007825,144396939,21959357,964318,20889457,198,33265402,20140613,3516164,4193693,3632477,4402928,51260364,60434251,28745,10781,12906,10182,218807,128650,3037657,302805,23113896,30299446,16399282,4558076,71090,198,198,197,86,94,17,1,0,0,0,130,140,12,4,0.98
10004,20140617,1699.57,1700.24,1694.59,1699.73,4.34,1,159752600,398330,12236381,48724857,13279025,548483,3338811,460,159752659,20140613,13335433,3318060,12591374,3167982,146385028,40018973,18965,11616,5958,11367,92601,106790,931189,108110,111400696,47620823,27045370,2678378,13372,460,460,446,229,178,41,3,0,0,0,226,274,21,2,1.16
10002,20140617,1956.48,1966.38,1953.05,1964.53,9.13,1,40119900,2466508,13588823,952635664,58676918,4161384,366851930,100,40119977,20140613,2844470,10487969,2831782,10502502,40594873,147222675,116311,22487,64522,21916,1056233,178387,6910077,325790,29128321,14912081,37105719,12240672,179712,100,100,100,57,35,8,0,0,0,0,52,65,3,3,1.11
10002,20140618,1964.95,1964.95,1948.75,1951.09,13.44,5,39192700,2440322,13588830,946121897,58676951,4164122,364364879,100,39192774,20140616,2067385,8391229,1924417,7689984,40737905,147923297,79169,19603,50159,20379,1049629,179163,12428029,322345,13725392,28365033,36334911,12240679,179547,100,100,100,31,59,10,0,0,0,0,46,71,1,2,1.11
10003,20140618,2180.15,2182.34,2173.43,2177.43,1.15,5,30498000,513616,8007825,144333223,21959357,965008,20902269,198,30498040,20140616,3309725,3890976,3286307,3968845,51334796,60369533,10967,8226,9391,8988,218807,129412,2257974,308015,14196884,40222758,14545975,4558076,71287,198,198,197,83,100,14,0,0,0,0,134,136,7,4,0.98
10004,20140618,1702.93,1704.1,1689.26,1690.68,9.05,5,144069200,378670,12236500,48473404,13279085,547642,3324366,460,144069225,20140616,9220636,2662410,9115611,2510883,146391024,40150152,11227,10223,19892,13086,101575,109653,627065,107460,63417165,82342070,30841109,2678390,13312,460,460,444,161,234,54,2,1,0,0,225,275,13,4,1.17
10003,20140619,2187.99,2191.39,2178.16,2191.08,13.65,1,33806500,613039,8007825,145253713,21959357,961155,21026212,198,33806537,20140617,3862462,4840003,3959191,5261513,51238626,59987020,16298,9035,11547,6919,220008,127296,2257908,312475,46050967,18547741,16939803,4558076,71813,198,198,197,113,66,18,1,0,0,0,134,136,13,1,0.98
10004,20140619,1696.05,1697.44,1687.27,1693.43,2.75,1,179082200,423844,12236500,48546488,13279085,547214,3334781,460,179082263,20140617,12047036,3150174,11753056,3008319,146674566,40248402,43100,60280,21586,59383,89714,108756,710111,107795,109989014,72547284,33353490,2678390,13334,460,460,443,194,208,43,1,2,0,0,228,272,12,4,1.17
10002,20140619,1955.03,1960.35,1946.73,1952.04,0.95,1,40829200,2823231,13588830,946578594,58676951,4164211,363724704,100,40829296,20140617,2943159,11526410,2777879,10942957,40902834,148504743,104926,21605,75696,26178,1054203,183736,8531898,319700,29241124,13690464,38327303,12240679,181042,100,100,100,67,24,9,0,0,0,0,60,57,5,0,1.11
10004,20140620,1695.13,1696.92,1684.06,1688.32,5.11,5,145781600,368067,12195424,48418510,13120082,541023,3296671,460,145781689,20140618,12008965,2836511,11709934,2893743,146970535,40188737,16702,52446,16513,70385,94595,126695,1060807,111145,62525380,66057230,26270473,2645663,13307,460,460,444,145,258,43,3,2,0,0,215,285,19,7,1.18
10002,20140620,1950.46,1950.46,1922.19,1924.08,27.96,5,52272200,3739401,13588832,933020266,58676960,4162501,358474218,100,52272290,20140618,2546905,11484223,2252533,8761187,41199081,151228693,142707,29131,55447,13373,984530,167978,18357620,316265,6971226,51192189,44036388,12240681,179593,100,100,100,14,81,5,0,0,0,0,45,72,7,7,1.13
10003,20140620,2190.54,2190.99,2179.55,2190.02,1.06,5,30403100,540332,8052265,145475684,22181512,966870,21043609,198,30403160,20140618,2861999,3945115,3113883,3961504,50983896,59968741,10082,5147,17655,9892,232407,132041,2282897,306695,15047629,29620293,16439622,4602507,71744,198,198,197,79,96,22,0,0,0,0,132,138,16,7,0.97
10003,20140623,2188.8,2192.68,2182.3,2182.3,7.72,5,30472100,533614,8052265,144946329,22181512,966462,20961180,198,30472110,20140619,3853520,4816622,3630357,4645321,51204716,60137494,18263,12204,23691,18234,239648,138071,2219499,304755,11884565,44347078,13942054,4602507,71491,198,198,197,74,112,11,0,1,0,0,125,145,14,12,0.98
10004,20140623,1690.05,1690.87,1673.81,1673.81,14.51,5,157247400,360147,12195524,48016209,13120582,537787,3280553,460,157247422,20140619,13379096,2994947,12825415,2946177,147519434,40235443,35929,98728,34796,93977,98580,121944,783267,110865,35603943,126573553,27761376,2645763,13257,460,460,446,131,282,35,2,5,0,0,207,293,15,12,1.18
10002,20140623,1932.46,1939.87,1928.8,1933.88,9.8,1,40350500,2370277,13588832,937777839,58676960,4161854,360779477,100,40350538,20140619,2026599,8930421,2296891,10815766,40928372,149336635,107204,26135,119742,21407,1046590,163250,7524971,322580,15811812,23185825,37235705,12240681,179778,100,100,100,50,42,8,0,0,0,0,46,71,2,7,1.12
10004,20140624,1674.07,1676,1659.56,1667.6,6.21,5,166682200,401662,12195524,47847541,13120582,536282,3255785,460,166682241,20140620,12203595,3047886,13817184,3246498,145905833,40036804,35672,83052,28304,89216,96163,128108,1485549,111570,86903037,86066881,31111581,2645763,13251,460,460,442,149,246,52,4,4,0,0,203,297,13,22,1.19
10002,20140624,1935.85,1961.57,1935.85,1956.82,22.94,1,45300900,2522682,13588832,948902919,58676962,4161382,365459645,100,45300983,20140620,2493869,8887928,2679802,10863186,40742626,147362073,72574,16909,81169,23364,1099522,169705,8310990,326080,35956346,11595573,41357525,12240681,181567,100,100,100,67,26,7,0,0,0,0,53,64,3,4,1.11
10003,20140624,2179.05,2185.14,2167.36,2183.6,1.3,1,35536100,615982,8052265,145015811,22181512,967590,20979612,198,35536148,20140620,3489028,4572485,3776283,4943900,50917229,59765676,36755,21906,16559,20304,230309,136469,1814297,311395,30401394,30744134,15330479,4602507,71754,198,198,197,86,96,15,0,1,0,0,123,147,13,15,0.98
10003,20140625,2182.15,2182.33,2165.05,2168.02,15.58,5,33936800,568384,8217767,145241767,23009025,1075172,21176879,198,33936838,20140623,3329176,4761497,3533983,4602108,50712382,59924957,31150,14365,16772,10119,224224,132223,1577048,308765,13588250,149603902,18585565,4768010,71132,198,198,197,54,128,15,0,0,0,0,110,160,8,14,0.98
10004,20140625,1666.03,1666.23,1652.63,1652.63,14.97,5,265423300,470384,12199525,47436241,13123933,535712,3234729,460,265423397,20140623,9725435,2423205,9755772,2491740,145875462,39968268,27546,75904,20597,76152,96961,128356,902689,111205,40224934,226625842,45059703,2646433,13198,460,460,450,140,272,38,2,1,0,0,172,328,9,19,1.2
10002,20140625,1955.19,1956.24,1944.09,1944.97,11.85,5,34129600,2240239,13588832,943151610,58676962,4160386,363240771,100,34129681,20140623,2019487,8532620,2188876,9599537,40573447,146294694,97351,14912,81487,19286,1133769,174079,5592792,323935,15324890,25644018,31033918,12240681,180254,100,100,100,31,62,7,0,0,0,0,50,67,4,0,1.12
10003,20140626,2175.05,2184.42,2171.15,2182.9,14.88,1,30769200,566057,8217797,146237707,23009173,1076129,21362875,198,30769206,20140624,3022016,4461596,3300940,5002585,50433267,59383411,39504,32032,27002,29241,215450,129432,1583830,315515,22441751,58353711,17609484,4768039,71652,198,198,197,127,50,20,0,0,0,0,123,147,12,9,0.97
10002,20140626,1945.21,1961.09,1944.59,1958.37,13.4,1,45383800,2829321,13588832,949653337,58676962,4159960,365988918,100,45383802,20140624,2768667,10561692,2782183,12234585,40559784,144619042,105507,20105,177073,25514,1249796,179488,12971358,328325,28286612,19261305,42332889,12240681,182778,100,100,100,81,13,6,0,0,0,0,59,58,1,0,1.11
10004,20140626,1657.19,1661.87,1654.81,1657.94,5.31,1,193281400,408949,12339453,47639928,13193933,536913,3240788,460,193281404,20140624,10231316,2584942,10373610,2732971,145728310,39819427,14221,34903,15010,40985,98633,134438,837080,111575,92670640,100254120,39080321,2660433,13236,460,460,443,221,175,50,3,0,0,0,184,316,11,9,1.19
10003,20140627,2183.56,2188.4,2176.61,2184.98,2.08,1,22907100,428483,8217797,146378110,23009173,1076793,21360194,198,22907160,20140625,2349919,3453907,2687651,3911794,50076210,58920686,15873,6547,12402,8082,214453,130967,1458676,316170,25766323,33705652,12575529,4768039,71850,198,198,196,92,84,20,0,0,0,0,121,149,7,4,0.97
10004,20140627,1659.49,1663.34,1656.54,1662.53,4.59,1,154527400,335913,12347194,47900012,13232643,536473,3251105,460,154527413,20140625,10483353,2425586,9723078,2434487,146477158,39806913,25781,62609,23032,61025,96726,132854,912171,112870,68818921,86779995,36008937,2668175,13306,460,460,444,219,166,59,2,3,0,0,196,304,11,9,1.19
10002,20140627,1953.29,1960.28,1946.07,1950.08,8.29,5,38442400,2528770,13589524,945614250,58680423,4162476,364093029,100,38442494,20140625,2166343,8620915,2474430,8945460,40252723,144302487,182000,29788,81647,19873,1179160,169573,8553565,324530,20749981,18925140,33139062,12241373,182067,100,100,99,47,47,5,0,0,0,0,62,55,1,0,1.11
10002,20140630,1957.73,1963.15,1952.42,1963.05,12.97,1,33910800,2103160,13589524,951896719,58680423,4164222,366662121,100,33910808,20140626,1809868,6819582,2479591,9469359,39580890,141644404,68414,10744,80154,15437,1215675,174266,6658440,326580,30751968,5924470,30845430,12241373,183745,100,100,99,70,19,10,0,0,0,0,68,49,3,0,1.11
10003,20140630,2193.2,2203.12,2192.22,2202.01,17.03,1,31030200,490162,8217797,147520464,23009173,1077702,21558821,198,31030235,20140626,3037088,3848850,3282120,4094545,49831419,58674091,14973,8170,27980,17022,236162,139819,2961089,318695,34367964,20282990,16469167,4768039,72214,198,198,196,121,67,8,1,0,0,0,138,132,12,0,0.96
10004,20140630,1667.04,1676.29,1666.95,1675.58,13.05,1,133241500,301303,12364527,48291494,13249936,537726,3275752,460,133241574,20140626,10816869,2541425,10352031,2544195,146923675,39801005,14581,28608,28031,57144,111794,161390,617705,112925,100900185,34908192,25178327,2671634,13364,460,460,444,248,145,54,3,1,0,0,217,283,7,3,1.18
10004,20140701,1679.81,1693.75,1677.89,1693.75,18.17,1,171655700,401142,12366523,48798963,13250934,538073,3305422,460,171655745,20140627,14458229,3404155,12577869,2968674,148804044,40236478,27193,62816,21473,65799,113852,164373,680468,113330,121556793,48706880,42620636,2671833,13458,460,460,443,277,124,44,6,1,0,0,260,240,19,4,1.16
10003,20140701,2199.5,2209.57,2193.49,2209.57,7.56,1,32451300,521418,8217797,148028540,23009173,1077535,21645483,198,32451388,20140627,3394212,4655596,2836519,4044812,50387292,59283740,23920,7503,20174,10219,238668,142535,1939650,319915,33606079,31977285,19846207,4768039,72465,198,198,196,104,72,20,0,0,0,0,153,117,11,0,0.96
10002,20140701,1952.57,1957.56,1947,1956.98,6.07,5,30475800,1985697,13589524,948942358,58680423,4164498,365456929,100,30475880,20140627,2266458,9513996,2047359,8028408,39800997,143131823,101267,13715,68509,13751,1207085,174302,5824997,325075,13300249,20375160,27691236,12241373,183527,100,100,99,37,57,5,0,0,0,0,72,45,3,0,1.11
10003,20140702,2218.53,2229.09,2215.27,2227.05,17.48,1,37031400,622648,8217797,149142098,23009173,1077822,21809089,198,37031446,20140630,4522254,5857422,3975629,5240078,50926931,59893491,59319,24919,20441,9358,207935,126974,2482491,330925,92689868,24656661,21061960,4768039,72929,198,198,196,122,60,14,0,0,0,0,167,103,24,1,0.95
10004,20140702,1700.2,1708.97,1699.66,1708.97,15.22,1,232927000,506485,12366772,49223854,13251058,538393,3331942,460,232927012,20140630,14268811,3661423,12599703,3320550,150439733,40571869,9830,21145,13045,15115,118393,158343,966313,110975,172727200,57367520,55527847,2671858,13594,460,460,439,266,131,48,4,0,0,0,290,210,32,2,1.15
10002,20140702,1965.99,1974.08,1959.61,1972.88,15.9,1,44577900,2584401,13589524,956657834,58680423,4168025,369051696,100,44577924,20140630,3565408,11143062,3785240,12791073,39581199,141482185,135880,28606,116853,26280,1234165,171976,8073505,327870,39878675,11951404,40423986,12241373,185310,100,100,99,61,32,6,0,0,0,0,75,42,8,1,1.1
10002,20140703,1972.58,1972.58,1961.76,1964.98,7.9,5,37465300,2333687,13591750,952937970,58691549,4171636,367464945,100,37465309,20140701,2695818,10423082,3001905,9799802,39274599,142103479,148096,18860,71717,18106,1186806,171222,6537391,324645,29860099,18571476,34320734,12243598,183789,100,100,99,44,53,2,0,0,0,0,77,40,10,1,1.11
10003,20140703,2232.18,2242.6,2229.65,2240.75,13.7,1,37287200,628181,8217797,150060482,23009173,1077817,21937723,198,37287230,20140701,3918862,5308687,4023905,5317380,50821120,59883614,34570,16653,20248,15098,200619,125419,2245789,325040,49515445,29500797,19631825,4768039,73571,198,198,196,117,67,12,0,0,0,0,186,84,29,1,0.94
10004,20140703,1716.17,1725.4,1714.9,1725.4,16.43,1,182386400,476399,12366772,49682217,13251058,539135,3359248,460,182386404,20140701,13861078,4090033,12983082,3629097,151317523,41032612,5691,6562,14148,12115,127576,163896,885807,114890,109684848,72015744,44691124,2671858,13695,460,460,448,256,149,45,4,0,0,0,310,190,40,0,1.14
