DATA_DATE,IND_TP_CD,DATA_DATE,IDX_OPPR,IDX_HIPR,IDX_LOPR,IDX_CLPR,IDX_YDAY_CMPR_AMT,YDAY_CMPR_SECT,VOLM,TR_AMT,STK_CNT,AVLS,CAP_AMT1,FRMN_HOLD_STK_CNT,FRMN_HOLD_AVLS,MRTR_ITEM_CNT,CRDT_ENBL_ITEM_VOLM,CRDT_DATA_DATE,LEND_NEW_STKQ,LEND_NEW_AMT,LEND_RMBR_STKQ,LEND_RMBR_AMT,LEND_BALAN_STKQ,LEND_BALAN_AMT,STLOAN_RMBR_AMT,STLOAN_RMBR_STKQ,STLOAN_NEW_AMT,STLOAN_NEW_STKQ,STLOAN_BALAN_AMT,STLOAN_BALAN_STKQ,FRWDELVY_MTR_QTY,FRWDELVY_STK_AVG_PRC,RISE_ITEM_VOLM,DPRICE_ITEM_VOLM,FACE_ADJ_VOLM,SAME_FACE_STK_CNT,CLPR_AVG,ALL_ITEM_CNT,CO_CNT,TR_TYPE_TYPE_ITEM_CNT,RISE_ITEM_CNT,DPRICE_ITEM_CNT,STNR_ITEM_CNT,TOP_ITEM_CNT,BTM_ITEM_CNT,YYW_MXPR_ITEM_CNT,YYW_MNPR_ITEM_CNT,D25_EMA_EXCD_ITEM_CNT,D25_EMA_FLSH_ITEM_CNT,W52_NEW_HIPR_ITEM_CNT,W52_NEW_LOPR_ITEM_CNT,DVID_YIRT,일별상승종목비율,일별하락종목비율,일별보합종목비율,일별상한가종목비율,일별하한가종목비율,외국인보유비율,연중최고가종목비율,연중최저가종목비율,25일이평상회종목비율,25일이평하회종목비율,52주신고가종목비율,52주신저가종목비율
2008-12-09,10001,2008-12-09,1116.09,1120.66,1092.49,1105.84,0.79,1,486456034,6063058,30890587,568129053,89457127,4743722,165004446,946,593173163,20081205,62044233,45597781,64932400,48493975,167126603,106196493,0,0,0,0,885,1620,178200867,7170,267443682,216882959,257983301,17978647,25144,928,765,885,404,409,85,24,2,1,6,30,73,1,6,0,45.64971751,46.21468927,9.604519774,2.711864407,0.225988701,29.04347967,0.11299435,0.677966102,3.389830508,8.248587571,0.11299435,0.677966102
2008-12-10,10001,2008-12-10,1112.44,1155.08,1105.71,1145.87,40.03,1,562091557,7535486,30890517,588603906,89456777,4749132,171412440,946,617515465,20081208,70828098,57322678,71224635,55199146,160627362,108900102,0,0,0,0,885,1620,189902589,6004,452497452,100455948,340017683,17973627,25737,928,765,884,622,201,71,21,2,2,4,27,76,1,4,0,70.36199095,22.73755656,8.031674208,2.375565611,0.226244344,29.12186587,0.226244344,0.452488688,3.054298643,8.597285068,0.113122172,0.452488688
2008-12-11,10001,2008-12-11,1145.06,1166.27,1135.5,1154.43,8.56,1,576699619,8145576,30891608,592682316,89457323,4742906,172004855,945,483312961,20081209,64707075,47152781,66071900,50627460,157630709,105797509,0,0,0,0,885,1620,192551282,12187,307112534,240535123,351120949,18351950,25900,928,765,879,526,305,64,26,0,2,3,52,51,1,3,0,59.8407281,34.69852105,7.281001138,2.957906712,0,29.0214252,0.227531286,0.341296928,5.915813424,5.802047782,0.113765643,0.341296928
2008-12-12,10001,2008-12-12,1128.66,1152.99,1089.94,1103.82,50.61,5,622304130,6749653,29040793,567048014,89457673,4653331,163454395,945,627567438,20081210,78658935,48497740,76417843,47741764,161307952,107573027,0,0,0,0,885,1620,251074697,8524,243814659,378030903,319903027,17981126,25335,928,765,878,265,580,46,26,2,0,5,35,68,0,5,0,30.18223235,66.05922551,5.239179954,2.961275626,0.227790433,28.82549466,0,0.569476082,3.986332574,7.744874715,0,0.569476082
2008-12-15,10001,2008-12-15,1138.42,1164.72,1138.42,1158.19,54.37,1,485361894,5850073,29040795,594662636,89457682,4654434,169871185,945,597382211,20081211,66642322,51022364,60761155,44364054,168608380,115231660,0,0,0,0,885,1620,153410822,6598,455278593,24739639,254411446,17989178,26267,928,765,888,746,109,44,73,0,2,5,44,60,2,5,0,84.00900901,12.27477477,4.954954955,8.220720721,0,28.56597585,0.225225225,0.563063063,4.954954955,6.756756757,0.225225225,0.563063063
2008-12-16,10001,2008-12-16,1148.68,1165.29,1137.05,1161.56,3.37,1,626697437,6818527,29041197,596015612,89459695,4649087,169651004,945,524838278,20081212,94782189,56249925,84576855,53178461,178203888,118906250,0,0,0,0,885,1620,263255136,7199,465969381,152760198,300263017,17999581,26257,928,765,878,481,348,66,32,3,3,3,48,55,2,3,0,54.78359909,39.63553531,7.517084282,3.644646925,0.341685649,28.46418795,0.341685649,0.341685649,5.466970387,6.264236902,0.227790433,0.341685649
2008-12-17,10001,2008-12-17,1190.09,1196.37,1146.04,1169.75,8.19,1,647792597,6577860,29041197,600304132,89459695,4642745,172191283,945,665522429,20081215,75432067,50838529,77439533,50858044,176625474,119528061,0,0,0,0,885,1620,267917470,5012,300841538,341924790,309152826,17997031,26341,928,765,886,422,406,68,22,6,2,4,55,48,2,4,0,47.62979684,45.82392777,7.674943567,2.483069977,0.677200903,28.68400763,0.225733634,0.451467269,6.207674944,5.417607223,0.225733634,0.451467269
2008-12-18,10001,2008-12-18,1183.38,1189.83,1164.6,1175.91,6.16,1,557762099,5904836,29041244,603339608,89459718,4640683,173146371,946,420158110,20081216,65801052,43979766,60917476,41970451,181586723,121878683,0,0,0,0,885,1620,220472730,3655,341539925,181532431,266261214,18001177,26623,928,765,879,451,374,68,20,4,3,6,68,35,2,6,0,51.30830489,42.5483504,7.736063709,2.275312856,0.455062571,28.69799508,0.341296928,0.682593857,7.736063709,3.981797497,0.227531286,0.682593857
2008-12-19,10001,2008-12-19,1174.24,1194.52,1171.38,1180.97,5.06,1,685025348,5401355,29042834,606239201,89460513,4649942,174973012,946,396641811,20081217,74623588,37980017,78816446,38501912,176657282,121756715,0,0,0,0,885,1620,396052763,2374,244801057,408965451,245498558,18006754,26468,928,765,877,386,439,69,9,1,3,4,62,42,2,4,0,44.01368301,50.05701254,7.867730901,1.02622577,0.114025086,28.86204187,0.342075257,0.456100342,7.069555302,4.789053592,0.228050171,0.456100342
2008-12-22,10001,2008-12-22,1189.85,1201.14,1167.63,1179.61,1.36,5,450639152,5341409,29044175,605689080,89461184,4643822,174397609,946,380263829,20081218,50798887,39121726,48876385,37743280,178519828,123389259,0,0,0,0,885,1620,165744939,7339,199429936,237862994,231523328,18007248,26385,928,765,881,435,370,84,22,2,1,2,64,39,1,2,0,49.37570942,41.99772985,9.53461975,2.497162316,0.227014756,28.79325627,0.113507378,0.227014756,7.264472191,4.426787741,0.113507378,0.227014756
2008-12-23,10001,2008-12-23,1168.15,1175.32,1140.13,1144.31,35.3,5,436408415,4108318,29049234,587671844,89465277,4636056,168998583,946,331648153,20081219,40511035,29395557,40996766,29302618,177815805,123516258,0,0,285,527,600,1093,177171157,2937,134137883,303956392,199913786,18024557,26039,928,765,877,206,631,51,11,5,1,2,66,37,1,2,0,23.48916762,71.94982896,5.815279361,1.254275941,0.570125428,28.75730473,0.114025086,0.228050171,7.525655644,4.218928164,0.114025086,0.228050171
2008-12-24,10001,2008-12-24,1140.08,1143.68,1113.17,1128.51,15.8,5,407844810,3508788,29081214,579635401,89480368,4631830,167097887,946,312520345,20081222,40209271,24943524,38313431,25042309,179839819,123662372,0,0,200,364,400,729,158013398,2713,131674684,274812265,185982285,18032275,25856,928,765,876,264,569,60,9,14,1,8,67,36,1,7,0,30.1369863,64.9543379,6.849315068,1.02739726,1.598173516,28.82810241,0.114155251,0.913242009,7.648401826,4.109589041,0.114155251,0.799086758
2008-12-26,10001,2008-12-26,1128.54,1134.57,1108.86,1117.86,10.65,5,345548585,3078267,29121459,574506026,89669212,4627878,165637577,946,342382428,20081223,816245,593305,2711899,1834317,176671736,121851795,0,0,0,0,300,546,111927555,4288,79086114,254750429,165149647,18073394,25774,928,765,885,355,461,75,7,11,1,4,79,24,1,4,0,40.11299435,52.09039548,8.474576271,0.790960452,1.242937853,28.83130368,0.11299435,0.451977401,8.926553672,2.711864407,0.11299435,0.451977401
2008-12-29,10001,2008-12-29,1109.4,1118.35,1084.26,1117.59,0.27,5,312516295,2615495,29093844,573728866,89659990,4624080,165295819,947,334937339,20081224,27975447,16459856,32102874,19265397,172657006,119517998,0,0,300,546,0,0,130700028,3503,91948795,221945393,136391754,18070470,25831,928,765,874,283,542,63,3,15,0,16,72,31,0,16,0,32.3798627,62.01372998,7.208237986,0.343249428,1.71624714,28.81079004,0,1.830663616,8.23798627,3.546910755,0,1.830663616
2008-12-30,10001,2008-12-30,1124.6,1144.24,1121.32,1124.47,6.88,1,357926169,3269662,29097294,576927703,89662222,4633095,165799743,947,405763565,20081226,30309701,18978854,34016897,24357782,169689218,114739392,0,0,0,0,0,0,157134029,3228,133392138,208522039,144933150,18067976,26308,928,765,869,503,299,84,7,4,1,14,76,27,1,14,0,57.88262371,34.40736479,9.666283084,0.80552359,0.460299194,28.73839168,0.115074799,1.611047181,8.745684695,3.107019563,0.115074799,1.611047181
2009-01-02,10001,2009-01-02,1132.87,1157.4,1118.84,1157.4,32.93,1,340781003,4043268,29114669,593882523,89661937,4637211,170080280,947,434236084,20081229,40838000,32108313,39359007,30441942,172835931,117231948,0,0,0,0,0,0,121410896,7383,300919100,39631953,174850135,18067369,26325,928,765,868,570,263,51,16,4,964,964,80,23,1,9,0,65.66820276,30.29953917,5.875576037,1.843317972,0.460829493,28.63870773,111.0599078,111.0599078,9.216589862,2.649769585,0.115207373,1.036866359
2009-01-05,10001,2009-01-05,1180.98,1185.22,1166.66,1173.57,16.17,1,414759850,5288645,29118571,602269376,89663888,4639214,173835858,947,565699673,20081230,45833254,37080911,46620493,38211422,172862318,116754359,0,0,0,0,0,0,131911662,6724,287864931,117726160,238981318,18064389,26162,928,765,877,412,399,81,10,1,557,268,77,26,1,6,0,46.97833523,45.49600912,9.236031927,1.140250855,0.114025086,28.86347288,63.51197263,30.55872292,8.779931585,2.964652223,0.114025086,0.684150513
2009-01-06,10001,2009-01-06,1183.52,1203.59,1179.94,1194.28,20.71,1,444194903,5608839,29159891,613219054,89684548,4652560,177339542,947,478489855,20090102,51415715,37168880,48621191,37743895,175626727,116524748,0,0,0,0,0,0,131345893,6398,331868975,109721813,230304949,18071671,26491,928,765,885,584,242,70,17,0,432,161,76,27,1,2,0,65.98870056,27.34463277,7.90960452,1.920903955,0,28.91944418,48.81355932,18.1920904,8.587570621,3.050847458,0.11299435,0.225988701
2009-01-07,10001,2009-01-07,1198.85,1228.56,1195.2,1228.17,33.89,1,568555551,7650757,29161091,630963325,89685148,4667722,183014205,947,442537602,20090105,67062660,53528882,66246650,54242301,176293373,116185253,0,0,0,0,0,0,177903256,8844,457662834,93686706,321011410,18069591,26886,928,765,881,571,245,77,24,0,465,105,74,29,1,2,0,64.81271283,27.8093076,8.740068104,2.724177072,0,29.00552183,52.78093076,11.91827469,8.39954597,3.291713961,0.113507378,0.227014756
2009-01-08,10001,2009-01-08,1212.7,1218.43,1195.15,1205.7,22.47,5,472344049,5826335,29160226,619192681,89685217,4662304,178584914,946,348034042,20090106,60212353,43515212,54928594,38624077,181598651,121495725,0,0,0,0,0,0,154957406,8459,287796731,187834856,274929113,18053984,26495,928,765,876,294,531,68,12,0,203,138,75,28,2,1,0,33.56164384,60.61643836,7.762557078,1.369863014,0,28.84157379,23.17351598,15.75342466,8.561643836,3.196347032,0.228310502,0.114155251
2009-01-09,10001,2009-01-09,1214.5,1220.59,1179.06,1180.96,24.74,5,443544213,5328417,29225695,607077647,89939743,4654286,174547838,946,376119849,20090107,53236666,40643268,51938794,38491212,182233451,123846589,0,0,0,0,0,0,131100914,4407,134915188,301925163,226240640,18106669,26347,928,765,875,368,447,78,14,1,252,99,81,23,1,2,0,42.05714286,51.08571429,8.914285714,1.6,0.114285714,28.75214379,28.8,11.31428571,9.257142857,2.628571429,0.114285714,0.228571429
2009-01-12,10001,2009-01-12,1170.69,1177.19,1150.41,1156.75,24.21,5,352671105,3896401,29225695,594756224,89939743,4647880,171518679,946,356722860,20090108,40986453,26072908,39964748,25847047,183253766,124358240,0,0,0,0,0,0,102426677,3736,85767432,268034681,161972428,18103399,25961,928,765,874,181,656,53,9,6,100,177,76,27,1,5,0,20.70938215,75.05720824,6.064073227,1.029748284,0.686498856,28.83848408,11.4416476,20.25171625,8.695652174,3.089244851,0.114416476,0.57208238
2009-01-13,10001,2009-01-13,1147.99,1168.04,1133.94,1167.71,10.96,1,381507213,4102261,29227255,600286827,89947543,4648400,172850020,946,374995804,20090109,46715706,31091386,42592840,26889716,187375469,128877865,0,0,0,0,0,0,135940024,6700,261314656,99314362,172153931,18107029,25921,928,765,878,411,405,76,5,1,64,234,79,24,3,6,0,46.81093394,46.12756264,8.656036446,0.569476082,0.113895216,28.79457157,7.28929385,26.65148064,8.997722096,2.733485194,0.341685649,0.683371298
2009-01-14,10001,2009-01-14,1161.01,1184.52,1151.8,1182.68,14.97,1,358877338,3963837,29227255,607773013,89947543,4647588,175090178,946,326677567,20090112,40684037,29315266,40934413,28385106,187110093,130098258,0,0,0,0,0,0,115618779,5839,231463585,122476624,176854278,18108259,26089,928,765,876,544,268,82,7,0,90,93,80,23,1,5,0,62.10045662,30.59360731,9.360730594,0.799086758,0,28.80848183,10.2739726,10.61643836,9.132420091,2.625570776,0.114155251,0.570776256
2009-01-15,10001,2009-01-15,1138.47,1145.41,1108.15,1111.34,71.34,5,366484852,4568785,29227292,571130855,89949969,4635160,164966403,945,362147376,20090113,35127895,26850436,44074000,32652041,178160988,124571691,0,0,0,0,0,0,105790527,8837,34833239,348770230,202127312,18107450,24941,928,765,862,67,782,33,6,9,49,343,61,43,0,12,0,7.77262181,90.71925754,3.828306265,0.696055684,1.044083527,28.88416929,5.684454756,39.79118329,7.076566125,4.988399072,0,1.392111369
2009-01-16,10001,2009-01-16,1120.69,1135.79,1109.69,1135.2,23.86,1,335687738,4084346,29227707,583504825,89951006,4622685,167778128,944,320174194,20090114,37078393,27862221,33450794,24599817,181750643,128075671,0,0,0,0,0,0,100066649,4993,279085603,45014922,165038919,18105947,25302,928,765,866,581,236,65,14,2,59,210,64,40,0,18,0,67.09006928,27.2517321,7.505773672,1.616628176,0.230946882,28.75351168,6.812933025,24.24942263,7.390300231,4.618937644,0,2.07852194
2009-01-19,10001,2009-01-19,1146.09,1159.88,1141.31,1150.65,15.45,1,370319103,4507861,29228679,591248957,89950907,4632070,169471616,944,335296658,20090115,43041968,34945668,43213455,34524297,181578866,128898228,0,0,0,0,0,0,114583378,6529,285980329,70982219,196960535,18104877,25534,928,765,879,548,273,74,20,5,106,59,59,44,2,3,0,62.34357224,31.05802048,8.418657565,2.275312856,0.568828214,28.663326,12.05915813,6.712172924,6.712172924,5.005688282,0.227531286,0.341296928
2009-01-20,10001,2009-01-20,1136.16,1136.48,1115.07,1126.81,23.84,5,319532612,3804185,29228955,579115460,89951598,4628317,165683366,946,353349521,20090116,32713060,26539858,35229166,28028228,179062260,127690959,0,0,0,0,0,0,105431342,6798,92886920,234258034,183561731,18092626,25122,928,765,873,215,609,64,6,8,53,148,50,53,2,9,0,24.6277205,69.75945017,7.331042383,0.687285223,0.916380298,28.6097294,6.071019473,16.95303551,5.727376861,6.071019473,0.229095074,1.030927835
2009-01-21,10001,2009-01-21,1087.43,1118.4,1085.72,1103.61,23.2,5,334555572,4144997,29231743,567301601,89952992,4617254,161776623,948,272276415,20090119,31190883,29974601,30075354,29201140,180177729,128751424,0,0,0,0,0,0,110376902,8402,48334120,289551219,185600067,18092984,24794,928,765,865,187,644,58,13,11,50,351,50,53,1,21,0,21.61849711,74.45086705,6.705202312,1.502890173,1.271676301,28.51686347,5.780346821,40.57803468,5.780346821,6.12716763,0.115606936,2.427745665
2009-01-22,10001,2009-01-22,1125.22,1127.35,1106.74,1116.23,12.62,1,346827405,4281504,29232607,573621674,89953424,4609024,163821256,948,339910750,20090120,32935872,29471875,32221830,28305595,180931165,130400558,0,0,0,0,0,0,110971437,5149,166594012,186010319,215270527,18090131,25060,928,765,865,517,292,69,12,6,63,72,40,63,5,10,0,59.76878613,33.75722543,7.976878613,1.387283237,0.693641618,28.55911194,7.283236994,8.323699422,4.624277457,7.283236994,0.578034682,1.156069364
2009-01-23,10001,2009-01-23,1105.43,1105.43,1087.66,1093.4,22.83,5,268188810,3558499,29232607,561837803,89953424,4602755,159991824,948,377128016,20090121,21301806,20242330,23830850,21315668,178389830,129525985,0,0,0,0,0,0,80053673,5428,57033903,209114133,165111973,18091101,24811,928,765,864,215,584,88,5,4,46,184,34,69,3,19,0,24.88425926,67.59259259,10.18518519,0.578703704,0.462962963,28.4765146,5.324074074,21.2962963,3.935185185,7.986111111,0.347222222,2.199074074
2009-01-28,10001,2009-01-28,1123.23,1160.19,1122.33,1157.98,64.58,1,345266264,4604520,29232607,595224021,89953424,4603512,170755444,948,360197959,20090122,39606001,30609585,35733054,32078130,182184086,128223434,0,0,0,0,0,0,110105253,6206,309487453,38458001,208681564,18092951,25781,928,765,890,681,163,52,13,0,71,50,42,62,6,11,0,76.51685393,18.31460674,5.842696629,1.460674157,0,28.6875929,7.97752809,5.617977528,4.719101124,6.966292135,0.674157303,1.235955056
2009-01-29,10001,2009-01-29,1165.82,1179.15,1160.75,1166.56,8.58,1,384745289,4871009,29232607,599683086,89953424,4615163,172920886,948,381702203,20090123,41057786,30182973,44198787,35517056,179040845,123275736,0,0,0,0,0,0,138350175,5984,206695392,168550435,216027850,18086501,25915,928,765,875,468,337,85,17,0,71,23,40,64,6,3,0,53.48571429,38.51428571,9.714285714,1.942857143,0,28.83537823,8.114285714,2.628571429,4.571428571,7.314285714,0.685714286,0.342857143
2009-01-30,10001,2009-01-30,1147.57,1163.76,1144.52,1162.11,4.45,5,377035032,3974972,29266240,598142080,90241190,4617955,171649459,950,356430918,20090128,39682579,28417664,37655762,27589309,181065932,124416935,0,0,0,0,0,0,147017869,3065,292804638,73618056,208810419,18127504,25889,928,765,873,453,355,83,15,2,63,31,40,63,4,8,0,51.89003436,40.66437572,9.50744559,1.718213058,0.229095074,28.69710471,7.216494845,3.550973654,4.581901489,7.216494845,0.458190149,0.916380298
2009-02-02,10001,2009-02-02,1145.87,1170.7,1136.37,1146.95,15.16,5,374571191,4478153,29266240,590116782,90241190,4617713,168835946,951,414176304,20090129,44302473,33056777,43423166,31938207,181966711,125959808,0,0,0,0,0,0,133087687,9839,162671209,196661676,210683667,18137004,25569,928,765,879,325,483,83,20,0,79,20,38,65,5,3,0,36.9738339,54.94880546,9.44254835,2.275312856,0,28.61059898,8.987485779,2.275312856,4.323094425,7.39476678,0.568828214,0.341296928
2009-02-03,10001,2009-02-03,1152.94,1174.28,1137.83,1163.2,16.25,1,347702521,4408618,29266240,598590879,90241190,4616738,171356869,951,453655041,20090130,38424173,31263082,35288414,29062858,185097170,128512015,0,0,0,0,0,0,100858111,9576,285169674,64570187,191057091,18136929,25646,928,765,871,540,266,79,17,0,72,17,52,52,6,1,0,61.99770379,30.53960964,9.070034443,1.951779564,0,28.62670899,8.266360505,1.951779564,5.970149254,5.970149254,0.688863375,0.114810563
2009-02-04,10001,2009-02-04,1183.22,1195.52,1176.1,1195.37,32.17,1,450221418,5760536,29266240,615203195,90241190,4624467,176281168,951,508068761,20090202,51145431,40072544,49103971,39887109,187137530,129193512,0,0,0,0,0,0,153270725,5343,360711218,67758208,235346830,18144659,26010,928,765,884,620,193,79,23,2,137,10,61,43,7,0,0,70.13574661,21.83257919,8.936651584,2.601809955,0.226244344,28.65413727,15.49773756,1.131221719,6.900452489,4.864253394,0.791855204,0
2009-02-05,10001,2009-02-05,1187.05,1206.73,1177.88,1177.88,17.49,5,463562137,5337966,29272352,606291154,90244246,4628058,174521629,951,442127050,20090203,47400195,37204285,49475864,38911899,185028200,127714902,0,0,0,0,0,0,161702536,4157,138143559,311784414,231695827,18136690,25705,928,765,875,238,558,96,16,1,109,15,58,45,8,2,0,27.2,63.77142857,10.97142857,1.828571429,0.114285714,28.78511881,12.45714286,1.714285714,6.628571429,5.142857143,0.914285714,0.228571429
2009-02-06,10001,2009-02-06,1199.17,1210.26,1190.67,1210.26,32.38,1,570791465,5772618,29289328,623072452,90329126,4619301,179782055,951,390946809,20090204,52712461,41295072,44450402,35061157,193320096,134536665,0,0,0,0,0,0,238031882,3688,335919415,177067382,258582202,18149026,26099,928,765,873,586,226,72,19,0,126,14,67,37,6,4,0,67.12485682,25.88774341,8.24742268,2.176403207,0,28.85411711,14.43298969,1.603665521,7.674684994,4.238258877,0.687285223,0.458190149
2009-02-09,10001,2009-02-09,1224.44,1227.73,1199.93,1202.69,7.57,5,475949978,4954661,29297393,619062965,90331330,4637575,178516376,951,399265115,20090205,51965111,36821545,52539991,37537573,192744116,134282508,0,0,0,0,0,0,154684321,2449,266822537,182342549,210260272,18152917,26129,928,765,880,474,339,78,40,1,153,5,67,37,1,3,0,53.86363636,38.52272727,8.863636364,4.545454545,0.113636364,28.83654589,17.38636364,0.568181818,7.613636364,4.204545455,0.113636364,0.340909091
2009-02-10,10001,2009-02-10,1215.05,1219.76,1186.33,1198.87,3.82,5,468812229,4152908,29297404,617118862,90331382,4622391,177094580,951,481134935,20090206,42705789,30822057,40999955,28515518,194448380,136925025,0,0,0,0,0,0,166163093,1883,293391278,148674092,218354556,18146189,26125,928,765,884,424,392,79,31,1,103,16,65,39,4,2,0,47.9638009,44.3438914,8.936651584,3.50678733,0.113122172,28.69699679,11.65158371,1.809954751,7.352941176,4.411764706,0.452488688,0.226244344
2009-02-11,10001,2009-02-11,1168.42,1193.55,1162.57,1190.18,8.69,5,469845650,4308986,29304004,612739950,90364382,4618544,174700727,951,531918554,20090209,44614934,34040359,41489575,31149038,197573539,140166896,0,0,0,0,0,0,166149097,3536,307194389,151872169,229680335,18160697,25893,928,765,883,396,417,80,37,1,105,24,63,40,2,4,0,44.84711212,47.22536806,9.06002265,4.190260476,0.113250283,28.51139819,11.89127973,2.718006795,7.134767837,4.530011325,0.226500566,0.453001133
2009-02-12,10001,2009-02-12,1183.68,1187.35,1162.58,1179.84,10.34,5,488111338,4855674,29304004,607616858,90364382,4600906,173041676,951,476564627,20090210,42501216,31957186,39886318,28546885,200170879,143941773,0,0,0,0,0,0,162827752,5200,228429464,277969372,246084418,18160247,25888,928,765,881,375,438,78,36,0,131,27,57,46,3,4,0,42.56526674,49.71623156,8.853575482,4.086265607,0,28.47874836,14.86946652,3.064699205,6.469920545,5.221339387,0.340522134,0.454029512
2009-02-13,10001,2009-02-13,1179.63,1192.48,1165.25,1192.44,12.6,1,574846421,4228208,29308070,613900971,90368030,4590999,174149828,951,518825650,20090211,51921501,31707233,44860192,28883097,207231628,147063158,0,0,0,0,0,0,231276011,1856,476307706,80481166,231225934,18162587,26119,928,765,880,587,228,80,23,5,157,18,56,47,7,2,0,66.70454545,25.90909091,9.090909091,2.613636364,0.568181818,28.36773946,17.84090909,2.045454545,6.363636364,5.340909091,0.795454545,0.227272727
2009-02-16,10001,2009-02-16,1183.52,1199.5,1174.73,1175.47,16.97,5,509491553,4165140,29308073,605336624,90368031,4587309,171417708,951,529720152,20090212,43742951,30842615,45008888,31011995,205952013,147244580,0,0,0,0,0,0,158118520,2481,260501400,215632288,198391406,18158512,26042,928,765,883,355,459,81,28,3,172,11,58,46,5,0,0,40.20385051,51.98187995,9.173272933,3.171007928,0.339750849,28.31774937,19.4790487,1.245753114,6.568516421,5.209513024,0.566251416,0
2009-02-17,10001,2009-02-17,1167.22,1167.22,1121.41,1127.19,48.28,5,546440268,4734825,29316073,580213796,90372031,4573839,164776386,951,623835563,20090213,52320409,29130307,54856520,32621191,203322930,143969729,0,0,0,0,0,0,172270751,2074,151832852,401882303,222153491,18156402,25187,928,765,878,99,751,43,23,12,83,82,48,56,1,9,0,11.27562642,85.53530752,4.897494305,2.619589977,1.366742597,28.39925337,9.453302961,9.339407745,5.466970387,6.378132118,0.113895216,1.025056948
2009-02-18,10001,2009-02-18,1111.35,1120.65,1096,1113.19,14,5,598230390,4681169,29316704,573150765,90372346,4569161,161397329,951,479100949,20090216,61802596,32473672,54185304,26547906,210874183,150145088,0,0,0,0,0,0,248197834,1763,411603204,184298039,229099696,18156995,24916,928,765,879,385,434,67,24,2,58,133,52,52,3,16,0,43.79977247,49.37428896,7.622298066,2.730375427,0.227531286,28.15966389,6.598407281,15.13083049,5.915813424,5.915813424,0.341296928,1.820250284
2009-02-19,10001,2009-02-19,1109.99,1121.27,1092.96,1107.1,6.09,5,641510918,4667949,29297576,570020768,90362782,4559790,160969468,951,400611307,20090217,56007564,32292255,55561396,30498897,211307618,152191302,0,0,0,0,0,0,278490283,2249,188473471,457047976,252410136,18156122,24633,927,764,871,323,495,63,24,11,71,70,51,53,6,6,0,37.08381171,56.83122847,7.233065442,2.755453502,1.262916188,28.23922865,8.151549943,8.03673938,5.855338691,6.084959816,0.688863375,0.688863375
2009-02-20,10001,2009-02-20,1095.25,1102.44,1056.34,1065.95,41.15,5,587441110,4146131,29278647,548645215,90245903,4541340,155456517,951,478916983,20090218,41705571,23915336,47936467,29209510,205076672,147089461,0,0,0,0,0,0,226945316,1294,133915021,459753968,223712186,18129777,23920,927,764,870,103,753,31,9,26,29,202,37,67,0,17,0,11.83908046,86.55172414,3.563218391,1.034482759,2.988505747,28.33461639,3.333333333,23.2183908,4.252873563,7.701149425,0,1.954022989
2009-02-23,10001,2009-02-23,1058.54,1099.55,1051.52,1099.55,33.6,1,396061697,3870962,29285233,565954478,90249196,4538331,160357359,949,617875991,20090219,40682791,27579376,36865094,25541197,208892229,149384555,0,0,0,0,0,0,137062949,2860,336127690,56548517,183347774,18120025,24356,927,764,883,589,232,69,24,20,20,168,54,50,1,14,0,66.70441676,26.27406569,7.814269536,2.718006795,2.265005663,28.3339677,2.265005663,19.02604757,6.115515289,5.662514156,0.113250283,1.585503964
2009-02-24,10001,2009-02-24,1061.56,1071.93,1055.86,1063.88,35.67,5,576296442,3891797,29287235,547671702,90250209,4527051,155025857,949,477201546,20090220,47976501,23089853,47592716,24624795,209269984,148031829,0,0,0,0,0,0,298645669,2231,136487261,446895777,250419312,18114748,23860,927,764,864,172,663,45,8,14,25,134,43,60,2,23,0,19.90740741,76.73611111,5.208333333,0.925925926,1.62037037,28.30634784,2.893518519,15.50925926,4.976851852,6.944444444,0.231481481,2.662037037
2009-02-25,10001,2009-02-25,1094.7,1095.73,1061.6,1067.08,3.2,1,735367970,4146945,29288123,549273990,90250298,4521079,156409149,949,448265020,20090223,50074648,27991494,51308429,28445076,208035398,147799313,0,0,0,0,0,0,385044189,1742,193613911,532325423,241250553,18118446,23867,927,764,873,340,465,81,19,9,36,79,41,63,3,13,0,38.94616266,53.26460481,9.278350515,2.176403207,1.030927835,28.47561542,4.12371134,9.049255441,4.696449026,7.216494845,0.343642612,1.489117984
2009-02-26,10001,2009-02-26,1077.71,1100.45,1036.67,1054.79,12.29,5,575092777,4141636,29290542,543090954,90252221,4517364,154871656,950,341470379,20090224,45073565,28425807,45721997,30086958,207382086,146354528,0,0,0,0,0,0,261215592,2403,221540870,352884393,230787478,18117240,23664,927,764,875,281,536,70,8,6,18,164,42,62,3,22,0,32.11428571,61.25714286,8,0.914285714,0.685714286,28.51670698,2.057142857,18.74285714,4.8,7.085714286,0.342857143,2.514285714
2009-02-27,10001,2009-02-27,1056.71,1076.81,1048.05,1063.03,8.24,1,498308887,3595999,29316312,547085652,90329849,4518800,155712378,950,463125827,20090225,33872945,22151556,34820358,23899361,206434050,144819527,0,0,0,0,0,0,259771224,3028,346672344,137784113,195498848,18129164,23725,927,764,867,522,264,94,11,3,19,78,49,55,1,11,0,60.20761246,30.44982699,10.84198385,1.268742791,0.346020761,28.46215715,2.191464821,8.996539792,5.651672434,6.343713956,0.115340254,1.268742791
